run,step,side,T,J,seed,e_per_spin,m_per_spin,window,e_roll_avg,m_roll_avg,w_samples
2,2568,10,2.5,1.0,22,-1.12,0.014,200,-1.09406,0.01076,200
2,2569,10,2.5,1.0,22,-1.12,0.014,200,-1.09428,0.01082,200
2,2570,10,2.5,1.0,22,-1.12,0.016,200,-1.0945,0.01089,200
2,2571,10,2.5,1.0,22,-1.12,0.016,200,-1.0947,0.01095,200
2,2572,10,2.5,1.0,22,-1.12,0.014,200,-1.0949,0.011,200
2,2573,10,2.5,1.0,22,-1.12,0.014,200,-1.09512,0.01106,200
2,2574,10,2.5,1.0,22,-1.12,0.014,200,-1.09534,0.01112,200
2,2575,10,2.5,1.0,22,-1.12,0.014,200,-1.09558,0.01119,200
2,2576,10,2.5,1.0,22,-1.12,0.014,200,-1.0958,0.01125,200
2,2577,10,2.5,1.0,22,-1.12,0.014,200,-1.09602,0.01131,200
2,2578,10,2.5,1.0,22,-1.12,0.014,200,-1.0962,0.01136,200
2,2579,10,2.5,1.0,22,-1.12,0.014,200,-1.09638,0.01142,200
2,2580,10,2.5,1.0,22,-1.112,0.012,200,-1.09652,0.01147,200
2,2581,10,2.5,1.0,22,-1.112,0.012,200,-1.09666,0.01152,200
2,2582,10,2.5,1.0,22,-1.112,0.014,200,-1.0968,0.01158,200
2,2583,10,2.5,1.0,22,-1.112,0.014,200,-1.09694,0.01164,200
2,2584,10,2.5,1.0,22,-1.112,0.014,200,-1.09708,0.0117,200
2,2585,10,2.5,1.0,22,-1.108,0.016,200,-1.09722,0.01176,200
2,2586,10,2.5,1.0,22,-1.108,0.016,200,-1.09736,0.01181,200
2,2587,10,2.5,1.0,22,-1.108,0.018,200,-1.0975,0.01187,200
2,2588,10,2.5,1.0,22,-1.108,0.018,200,-1.09764,0.01193,200
2,2589,10,2.5,1.0,22,-1.108,0.02,200,-1.09778,0.01199,200
2,2590,10,2.5,1.0,22,-1.108,0.022,200,-1.09792,0.01207,200
2,2591,10,2.5,1.0,22,-1.108,0.02,200,-1.09808,0.01213,200
2,2592,10,2.5,1.0,22,-1.104,0.018,200,-1.09822,0.01218,200
2,2593,10,2.5,1.0,22,-1.104,0.018,200,-1.09836,0.01222,200
2,2594,10,2.5,1.0,22,-1.104,0.018,200,-1.09852,0.01227,200
2,2595,10,2.5,1.0,22,-1.104,0.018,200,-1.09868,0.01232,200
2,2596,10,2.5,1.0,22,-1.108,0.02,200,-1.09886,0.01238,200
2,2597,10,2.5,1.0,22,-1.108,0.02,200,-1.09904,0.01244,200
2,2598,10,2.5,1.0,22,-1.108,0.02,200,-1.09922,0.0125,200
2,2599,10,2.5,1.0,22,-1.108,0.02,200,-1.0994,0.01256,200
2,2600,10,2.5,1.0,22,-1.108,0.02,200,-1.09958,0.01262,200
2,2601,10,2.5,1.0,22,-1.104,0.022,200,-1.09974,0.01269,200
2,2602,10,2.5,1.0,22,-1.104,0.022,200,-1.0999,0.01276,200
2,2603,10,2.5,1.0,22,-1.104,0.022,200,-1.10006,0.01283,200
2,2604,10,2.5,1.0,22,-1.104,0.022,200,-1.1002,0.01289,200
2,2605,10,2.5,1.0,22,-1.104,0.022,200,-1.10034,0.01296,200
2,2606,10,2.5,1.0,22,-1.104,0.024,200,-1.10048,0.01303,200
2,2607,10,2.5,1.0,22,-1.104,0.024,200,-1.10064,0.01309,200
2,2608,10,2.5,1.0,22,-1.1,0.026,200,-1.10078,0.01316,200
2,2609,10,2.5,1.0,22,-1.1,0.026,200,-1.10092,0.01323,200
2,2610,10,2.5,1.0,22,-1.104,0.028,200,-1.10108,0.01331,200
2,2611,10,2.5,1.0,22,-1.108,0.03,200,-1.10126,0.0134,200
2,2612,10,2.5,1.0,22,-1.108,0.032,200,-1.10144,0.01351,200
2,2613,10,2.5,1.0,22,-1.108,0.034,200,-1.10162,0.01363,200
2,2614,10,2.5,1.0,22,-1.108,0.032,200,-1.1018,0.01374,200
2,2615,10,2.5,1.0,22,-1.112,0.03,200,-1.102,0.01385,200
2,2616,10,2.5,1.0,22,-1.116,0.028,200,-1.10222,0.01395,200
2,2617,10,2.5,1.0,22,-1.12,0.026,200,-1.10246,0.01404,200
2,2618,10,2.5,1.0,22,-1.12,0.026,200,-1.10268,0.01412,200
2,2619,10,2.5,1.0,22,-1.12,0.026,200,-1.1029,0.0142,200
2,2620,10,2.5,1.0,22,-1.12,0.026,200,-1.10312,0.01428,200
2,2621,10,2.5,1.0,22,-1.12,0.026,200,-1.10334,0.01435,200
2,2622,10,2.5,1.0,22,-1.12,0.026,200,-1.10356,0.01442,200
2,2623,10,2.5,1.0,22,-1.12,0.026,200,-1.10378,0.01449,200
2,2624,10,2.5,1.0,22,-1.12,0.026,200,-1.104,0.01456,200
2,2625,10,2.5,1.0,22,-1.12,0.026,200,-1.10422,0.01463,200
2,2626,10,2.5,1.0,22,-1.12,0.026,200,-1.10444,0.01471,200
2,2627,10,2.5,1.0,22,-1.12,0.024,200,-1.10464,0.01477,200
2,2628,10,2.5,1.0,22,-1.124,0.022,200,-1.10486,0.01482,200
2,2629,10,2.5,1.0,22,-1.124,0.022,200,-1.10508,0.01487,200
2,2630,10,2.5,1.0,22,-1.124,0.022,200,-1.1053,0.01491,200
2,2631,10,2.5,1.0,22,-1.124,0.022,200,-1.10552,0.01495,200
2,2632,10,2.5,1.0,22,-1.124,0.022,200,-1.10574,0.01499,200
2,2633,10,2.5,1.0,22,-1.12,0.02,200,-1.10594,0.01501,200
2,2634,10,2.5,1.0,22,-1.116,0.022,200,-1.10612,0.01504,200
2,2635,10,2.5,1.0,22,-1.116,0.022,200,-1.1063,0.01507,200
2,2636,10,2.5,1.0,22,-1.116,0.022,200,-1.10648,0.01509,200
2,2637,10,2.5,1.0,22,-1.124,0.024,200,-1.1067,0.01512,200
2,2638,10,2.5,1.0,22,-1.124,0.024,200,-1.10692,0.01515,200
2,2639,10,2.5,1.0,22,-1.124,0.024,200,-1.10714,0.01519,200
2,2640,10,2.5,1.0,22,-1.124,0.024,200,-1.10736,0.01524,200
2,2641,10,2.5,1.0,22,-1.124,0.024,200,-1.10758,0.0153,200
2,2642,10,2.5,1.0,22,-1.124,0.026,200,-1.1078,0.01537,200
2,2643,10,2.5,1.0,22,-1.12,0.024,200,-1.10796,0.01544,200
2,2644,10,2.5,1.0,22,-1.128,0.026,200,-1.10816,0.01552,200
2,2645,10,2.5,1.0,22,-1.128,0.026,200,-1.10836,0.0156,200
2,2646,10,2.5,1.0,22,-1.128,0.026,200,-1.10856,0.01567,200
2,2647,10,2.5,1.0,22,-1.128,0.026,200,-1.10876,0.01574,200
2,2648,10,2.5,1.0,22,-1.128,0.026,200,-1.10896,0.0158,200
2,2649,10,2.5,1.0,22,-1.128,0.024,200,-1.10916,0.01585,200
2,2650,10,2.5,1.0,22,-1.128,0.024,200,-1.10936,0.0159,200
2,2651,10,2.5,1.0,22,-1.128,0.024,200,-1.10956,0.01595,200
2,2652,10,2.5,1.0,22,-1.128,0.024,200,-1.10976,0.016,200
2,2653,10,2.5,1.0,22,-1.128,0.022,200,-1.10996,0.01604,200
2,2654,10,2.5,1.0,22,-1.124,0.024,200,-1.11014,0.01609,200
2,2655,10,2.5,1.0,22,-1.128,0.022,200,-1.11034,0.01613,200
2,2656,10,2.5,1.0,22,-1.12,0.02,200,-1.1105,0.01616,200
2,2657,10,2.5,1.0,22,-1.12,0.02,200,-1.11066,0.0162,200
2,2658,10,2.5,1.0,22,-1.12,0.02,200,-1.11082,0.01625,200
2,2659,10,2.5,1.0,22,-1.12,0.02,200,-1.11098,0.01629,200
2,2660,10,2.5,1.0,22,-1.12,0.02,200,-1.1111,0.01634,200
2,2661,10,2.5,1.0,22,-1.12,0.02,200,-1.11122,0.01639,200
2,2662,10,2.5,1.0,22,-1.12,0.02,200,-1.11134,0.01643,200
2,2663,10,2.5,1.0,22,-1.12,0.02,200,-1.11148,0.01646,200
2,2664,10,2.5,1.0,22,-1.12,0.02,200,-1.11158,0.0165,200
2,2665,10,2.5,1.0,22,-1.12,0.02,200,-1.11168,0.01654,200
2,2666,10,2.5,1.0,22,-1.12,0.02,200,-1.11178,0.01658,200
2,2667,10,2.5,1.0,22,-1.12,0.02,200,-1.11188,0.01661,200
2,2668,10,2.5,1.0,22,-1.12,0.02,200,-1.11198,0.01664,200
2,2669,10,2.5,1.0,22,-1.12,0.02,200,-1.11208,0.01666,200
2,2670,10,2.5,1.0,22,-1.116,0.022,200,-1.11216,0.01669,200
2,2671,10,2.5,1.0,22,-1.112,0.02,200,-1.1122,0.0167,200
2,2672,10,2.5,1.0,22,-1.112,0.02,200,-1.11222,0.01672,200
2,2673,10,2.5,1.0,22,-1.112,0.02,200,-1.11224,0.01674,200
2,2674,10,2.5,1.0,22,-1.108,0.018,200,-1.11224,0.01676,200
2,2675,10,2.5,1.0,22,-1.108,0.018,200,-1.11224,0.01678,200
2,2676,10,2.5,1.0,22,-1.108,0.016,200,-1.11224,0.01679,200
2,2677,10,2.5,1.0,22,-1.108,0.016,200,-1.11226,0.01679,200
2,2678,10,2.5,1.0,22,-1.108,0.016,200,-1.11228,0.01679,200
2,2679,10,2.5,1.0,22,-1.108,0.016,200,-1.1123,0.01679,200
2,2680,10,2.5,1.0,22,-1.116,0.014,200,-1.11236,0.01678,200
2,2681,10,2.5,1.0,22,-1.116,0.014,200,-1.11242,0.01677,200
2,2682,10,2.5,1.0,22,-1.116,0.014,200,-1.11248,0.01676,200
2,2683,10,2.5,1.0,22,-1.116,0.014,200,-1.11252,0.01676,200
2,2684,10,2.5,1.0,22,-1.116,0.014,200,-1.11256,0.01676,200
2,2685,10,2.5,1.0,22,-1.116,0.014,200,-1.1126,0.01676,200
2,2686,10,2.5,1.0,22,-1.116,0.012,200,-1.11264,0.01675,200
2,2687,10,2.5,1.0,22,-1.116,0.012,200,-1.11268,0.01674,200
2,2688,10,2.5,1.0,22,-1.116,0.012,200,-1.11272,0.01672,200
2,2689,10,2.5,1.0,22,-1.12,0.014,200,-1.11278,0.01672,200
2,2690,10,2.5,1.0,22,-1.12,0.014,200,-1.11284,0.01672,200
2,2691,10,2.5,1.0,22,-1.12,0.014,200,-1.1129,0.01672,200
2,2692,10,2.5,1.0,22,-1.124,0.012,200,-1.11298,0.01671,200
2,2693,10,2.5,1.0,22,-1.124,0.012,200,-1.11306,0.0167,200
2,2694,10,2.5,1.0,22,-1.124,0.012,200,-1.11314,0.01669,200
2,2695,10,2.5,1.0,22,-1.124,0.012,200,-1.11322,0.01668,200
2,2696,10,2.5,1.0,22,-1.124,0.012,200,-1.11332,0.01668,200
2,2697,10,2.5,1.0,22,-1.124,0.012,200,-1.11342,0.01667,200
2,2698,10,2.5,1.0,22,-1.124,0.012,200,-1.11352,0.01666,200
2,2699,10,2.5,1.0,22,-1.124,0.012,200,-1.11362,0.01666,200
2,2700,10,2.5,1.0,22,-1.124,0.012,200,-1.11372,0.01665,200
2,2701,10,2.5,1.0,22,-1.128,0.014,200,-1.11384,0.01665,200
2,2702,10,2.5,1.0,22,-1.128,0.014,200,-1.11396,0.01665,200
2,2703,10,2.5,1.0,22,-1.128,0.014,200,-1.11408,0.01664,200
2,2704,10,2.5,1.0,22,-1.128,0.012,200,-1.1142,0.01663,200
2,2705,10,2.5,1.0,22,-1.128,0.014,200,-1.11432,0.01663,200
2,2706,10,2.5,1.0,22,-1.128,0.012,200,-1.11444,0.01661,200
2,2707,10,2.5,1.0,22,-1.128,0.012,200,-1.11456,0.0166,200
2,2708,10,2.5,1.0,22,-1.132,0.01,200,-1.11466,0.01659,200
2,2709,10,2.5,1.0,22,-1.132,0.01,200,-1.11478,0.01659,200
2,2710,10,2.5,1.0,22,-1.132,0.01,200,-1.1149,0.01659,200
2,2711,10,2.5,1.0,22,-1.132,0.01,200,-1.11502,0.0166,200
2,2712,10,2.5,1.0,22,-1.132,0.01,200,-1.11512,0.0166,200
2,2713,10,2.5,1.0,22,-1.132,0.01,200,-1.11522,0.0166,200
2,2714,10,2.5,1.0,22,-1.132,0.01,200,-1.11534,0.01659,200
2,2715,10,2.5,1.0,22,-1.132,0.01,200,-1.11544,0.01657,200
2,2716,10,2.5,1.0,22,-1.136,0.012,200,-1.11556,0.01656,200
2,2717,10,2.5,1.0,22,-1.136,0.012,200,-1.11568,0.01656,200
2,2718,10,2.5,1.0,22,-1.136,0.012,200,-1.1158,0.01656,200
2,2719,10,2.5,1.0,22,-1.136,0.012,200,-1.11592,0.01656,200
2,2720,10,2.5,1.0,22,-1.136,0.012,200,-1.11604,0.01656,200
2,2721,10,2.5,1.0,22,-1.136,0.012,200,-1.11616,0.01656,200
2,2722,10,2.5,1.0,22,-1.14,0.014,200,-1.1163,0.01657,200
2,2723,10,2.5,1.0,22,-1.14,0.014,200,-1.11644,0.01658,200
2,2724,10,2.5,1.0,22,-1.14,0.014,200,-1.11658,0.01659,200
2,2725,10,2.5,1.0,22,-1.14,0.014,200,-1.11674,0.01661,200
2,2726,10,2.5,1.0,22,-1.14,0.014,200,-1.1169,0.01663,200
2,2727,10,2.5,1.0,22,-1.14,0.012,200,-1.11706,0.01664,200
2,2728,10,2.5,1.0,22,-1.14,0.012,200,-1.11722,0.01666,200
2,2729,10,2.5,1.0,22,-1.14,0.012,200,-1.11738,0.01668,200
2,2730,10,2.5,1.0,22,-1.14,0.012,200,-1.11754,0.01669,200
2,2731,10,2.5,1.0,22,-1.14,0.012,200,-1.1177,0.0167,200
2,2732,10,2.5,1.0,22,-1.14,0.012,200,-1.11786,0.01671,200
2,2733,10,2.5,1.0,22,-1.14,0.014,200,-1.11802,0.01673,200
2,2734,10,2.5,1.0,22,-1.14,0.014,200,-1.11818,0.01674,200
2,2735,10,2.5,1.0,22,-1.14,0.014,200,-1.11834,0.01675,200
2,2736,10,2.5,1.0,22,-1.14,0.014,200,-1.1185,0.01676,200
2,2737,10,2.5,1.0,22,-1.14,0.012,200,-1.11866,0.01676,200
2,2738,10,2.5,1.0,22,-1.14,0.012,200,-1.11882,0.01677,200
2,2739,10,2.5,1.0,22,-1.14,0.012,200,-1.11898,0.01679,200
2,2740,10,2.5,1.0,22,-1.148,0.014,200,-1.11918,0.01682,200
2,2741,10,2.5,1.0,22,-1.148,0.014,200,-1.11938,0.01685,200
2,2742,10,2.5,1.0,22,-1.148,0.014,200,-1.1196,0.01689,200
2,2743,10,2.5,1.0,22,-1.148,0.014,200,-1.11982,0.01693,200
2,2744,10,2.5,1.0,22,-1.148,0.014,200,-1.12008,0.01698,200
2,2745,10,2.5,1.0,22,-1.148,0.014,200,-1.12034,0.01703,200
2,2746,10,2.5,1.0,22,-1.148,0.016,200,-1.1206,0.01709,200
2,2747,10,2.5,1.0,22,-1.148,0.016,200,-1.12086,0.01716,200
2,2748,10,2.5,1.0,22,-1.148,0.014,200,-1.12112,0.01722,200
2,2749,10,2.5,1.0,22,-1.148,0.014,200,-1.12138,0.01727,200
2,2750,10,2.5,1.0,22,-1.152,0.016,200,-1.12166,0.01733,200
2,2751,10,2.5,1.0,22,-1.152,0.016,200,-1.12192,0.01738,200
2,2752,10,2.5,1.0,22,-1.152,0.016,200,-1.12218,0.01743,200
2,2753,10,2.5,1.0,22,-1.152,0.016,200,-1.12244,0.01748,200
2,2754,10,2.5,1.0,22,-1.152,0.016,200,-1.12264,0.01752,200
2,2755,10,2.5,1.0,22,-1.152,0.016,200,-1.12282,0.01755,200
2,2756,10,2.5,1.0,22,-1.152,0.016,200,-1.12302,0.01757,200
2,2757,10,2.5,1.0,22,-1.152,0.016,200,-1.1232,0.0176,200
2,2758,10,2.5,1.0,22,-1.152,0.016,200,-1.12338,0.01762,200
2,2759,10,2.5,1.0,22,-1.152,0.016,200,-1.12356,0.01764,200
2,2760,10,2.5,1.0,22,-1.152,0.018,200,-1.12374,0.01767,200
2,2761,10,2.5,1.0,22,-1.152,0.018,200,-1.12394,0.01769,200
2,2762,10,2.5,1.0,22,-1.152,0.018,200,-1.12414,0.01771,200
2,2763,10,2.5,1.0,22,-1.152,0.018,200,-1.12434,0.01773,200
2,2764,10,2.5,1.0,22,-1.152,0.018,200,-1.12454,0.01775,200
2,2765,10,2.5,1.0,22,-1.152,0.02,200,-1.12472,0.01779,200
2,2766,10,2.5,1.0,22,-1.152,0.02,200,-1.1249,0.01783,200
2,2767,10,2.5,1.0,22,-1.152,0.02,200,-1.12506,0.01786,200
2,2768,10,2.5,1.0,22,-1.16,0.018,200,-1.12526,0.01788,200
2,2769,10,2.5,1.0,22,-1.16,0.018,200,-1.12546,0.0179,200
2,2770,10,2.5,1.0,22,-1.16,0.018,200,-1.12566,0.01791,200
2,2771,10,2.5,1.0,22,-1.16,0.018,200,-1.12586,0.01792,200
2,2772,10,2.5,1.0,22,-1.16,0.018,200,-1.12606,0.01794,200
2,2773,10,2.5,1.0,22,-1.16,0.018,200,-1.12626,0.01796,200
2,2774,10,2.5,1.0,22,-1.16,0.018,200,-1.12646,0.01798,200
2,2775,10,2.5,1.0,22,-1.16,0.018,200,-1.12666,0.018,200
2,2776,10,2.5,1.0,22,-1.16,0.018,200,-1.12686,0.01802,200
2,2777,10,2.5,1.0,22,-1.16,0.018,200,-1.12706,0.01804,200
2,2778,10,2.5,1.0,22,-1.156,0.016,200,-1.12724,0.01805,200
2,2779,10,2.5,1.0,22,-1.164,0.018,200,-1.12746,0.01807,200
2,2780,10,2.5,1.0,22,-1.172,0.02,200,-1.12776,0.01811,200
2,2781,10,2.5,1.0,22,-1.176,0.022,200,-1.12808,0.01816,200
2,2782,10,2.5,1.0,22,-1.176,0.022,200,-1.1284,0.0182,200
2,2783,10,2.5,1.0,22,-1.176,0.022,200,-1.12872,0.01824,200
2,2784,10,2.5,1.0,22,-1.18,0.024,200,-1.12906,0.01829,200
2,2785,10,2.5,1.0,22,-1.18,0.024,200,-1.12942,0.01833,200
2,2786,10,2.5,1.0,22,-1.18,0.024,200,-1.12978,0.01837,200
2,2787,10,2.5,1.0,22,-1.18,0.024,200,-1.13014,0.0184,200
2,2788,10,2.5,1.0,22,-1.18,0.024,200,-1.1305,0.01843,200
2,2789,10,2.5,1.0,22,-1.176,0.026,200,-1.13084,0.01846,200
2,2790,10,2.5,1.0,22,-1.176,0.024,200,-1.13118,0.01847,200
2,2791,10,2.5,1.0,22,-1.176,0.024,200,-1.13152,0.01849,200
2,2792,10,2.5,1.0,22,-1.176,0.024,200,-1.13188,0.01852,200
2,2793,10,2.5,1.0,22,-1.176,0.022,200,-1.13224,0.01854,200
2,2794,10,2.5,1.0,22,-1.176,0.022,200,-1.1326,0.01856,200
2,2795,10,2.5,1.0,22,-1.176,0.022,200,-1.13296,0.01858,200
2,2796,10,2.5,1.0,22,-1.184,0.02,200,-1.13334,0.01858,200
2,2797,10,2.5,1.0,22,-1.196,0.022,200,-1.13378,0.01859,200
2,2798,10,2.5,1.0,22,-1.196,0.022,200,-1.13422,0.0186,200
2,2799,10,2.5,1.0,22,-1.196,0.022,200,-1.13466,0.01861,200
2,2800,10,2.5,1.0,22,-1.196,0.022,200,-1.1351,0.01862,200
2,2801,10,2.5,1.0,22,-1.196,0.024,200,-1.13556,0.01863,200
2,2802,10,2.5,1.0,22,-1.208,0.026,200,-1.13608,0.01865,200
2,2803,10,2.5,1.0,22,-1.208,0.028,200,-1.1366,0.01868,200
2,2804,10,2.5,1.0,22,-1.208,0.026,200,-1.13712,0.0187,200
2,2805,10,2.5,1.0,22,-1.208,0.026,200,-1.13764,0.01872,200
2,2806,10,2.5,1.0,22,-1.208,0.026,200,-1.13816,0.01873,200
2,2807,10,2.5,1.0,22,-1.208,0.026,200,-1.13868,0.01874,200
2,2808,10,2.5,1.0,22,-1.208,0.026,200,-1.13922,0.01874,200
2,2809,10,2.5,1.0,22,-1.208,0.026,200,-1.13976,0.01874,200
2,2810,10,2.5,1.0,22,-1.208,0.026,200,-1.14028,0.01873,200
2,2811,10,2.5,1.0,22,-1.208,0.026,200,-1.14078,0.01871,200
2,2812,10,2.5,1.0,22,-1.208,0.026,200,-1.14128,0.01868,200
2,2813,10,2.5,1.0,22,-1.208,0.026,200,-1.14178,0.01864,200
2,2814,10,2.5,1.0,22,-1.208,0.026,200,-1.14228,0.01861,200
2,2815,10,2.5,1.0,22,-1.208,0.026,200,-1.14276,0.01859,200
2,2816,10,2.5,1.0,22,-1.2,0.028,200,-1.14318,0.01859,200
2,2817,10,2.5,1.0,22,-1.2,0.028,200,-1.14358,0.0186,200
2,2818,10,2.5,1.0,22,-1.2,0.028,200,-1.14398,0.01861,200
2,2819,10,2.5,1.0,22,-1.2,0.028,200,-1.14438,0.01862,200
2,2820,10,2.5,1.0,22,-1.2,0.03,200,-1.14478,0.01864,200
2,2821,10,2.5,1.0,22,-1.2,0.03,200,-1.14518,0.01866,200
2,2822,10,2.5,1.0,22,-1.2,0.03,200,-1.14558,0.01868,200
2,2823,10,2.5,1.0,22,-1.2,0.03,200,-1.14598,0.0187,200
2,2824,10,2.5,1.0,22,-1.2,0.03,200,-1.14638,0.01872,200
2,2825,10,2.5,1.0,22,-1.2,0.03,200,-1.14678,0.01874,200
2,2826,10,2.5,1.0,22,-1.2,0.03,200,-1.14718,0.01876,200
2,2827,10,2.5,1.0,22,-1.2,0.03,200,-1.14758,0.01879,200
2,2828,10,2.5,1.0,22,-1.2,0.03,200,-1.14796,0.01883,200
2,2829,10,2.5,1.0,22,-1.196,0.028,200,-1.14832,0.01886,200
2,2830,10,2.5,1.0,22,-1.196,0.026,200,-1.14868,0.01888,200
2,2831,10,2.5,1.0,22,-1.196,0.028,200,-1.14904,0.01891,200
2,2832,10,2.5,1.0,22,-1.196,0.028,200,-1.1494,0.01894,200
2,2833,10,2.5,1.0,22,-1.196,0.028,200,-1.14978,0.01898,200
2,2834,10,2.5,1.0,22,-1.196,0.028,200,-1.15018,0.01901,200
2,2835,10,2.5,1.0,22,-1.196,0.03,200,-1.15058,0.01905,200
2,2836,10,2.5,1.0,22,-1.196,0.03,200,-1.15098,0.01909,200
2,2837,10,2.5,1.0,22,-1.192,0.032,200,-1.15132,0.01913,200
2,2838,10,2.5,1.0,22,-1.192,0.032,200,-1.15166,0.01917,200
2,2839,10,2.5,1.0,22,-1.192,0.032,200,-1.152,0.01921,200
2,2840,10,2.5,1.0,22,-1.192,0.032,200,-1.15234,0.01925,200
2,2841,10,2.5,1.0,22,-1.192,0.032,200,-1.15268,0.01929,200
2,2842,10,2.5,1.0,22,-1.192,0.03,200,-1.15302,0.01931,200
2,2843,10,2.5,1.0,22,-1.196,0.028,200,-1.1534,0.01933,200
2,2844,10,2.5,1.0,22,-1.196,0.028,200,-1.15374,0.01934,200
2,2845,10,2.5,1.0,22,-1.196,0.028,200,-1.15408,0.01935,200
2,2846,10,2.5,1.0,22,-1.196,0.026,200,-1.15442,0.01935,200
2,2847,10,2.5,1.0,22,-1.196,0.026,200,-1.15476,0.01935,200
2,2848,10,2.5,1.0,22,-1.196,0.026,200,-1.1551,0.01935,200
2,2849,10,2.5,1.0,22,-1.196,0.028,200,-1.15544,0.01937,200
2,2850,10,2.5,1.0,22,-1.196,0.028,200,-1.15578,0.01939,200
2,2851,10,2.5,1.0,22,-1.196,0.028,200,-1.15612,0.01941,200
2,2852,10,2.5,1.0,22,-1.196,0.028,200,-1.15646,0.01943,200
2,2853,10,2.5,1.0,22,-1.196,0.028,200,-1.1568,0.01946,200
2,2854,10,2.5,1.0,22,-1.192,0.026,200,-1.15714,0.01947,200
2,2855,10,2.5,1.0,22,-1.192,0.028,200,-1.15746,0.0195,200
2,2856,10,2.5,1.0,22,-1.192,0.03,200,-1.15782,0.01955,200
2,2857,10,2.5,1.0,22,-1.192,0.03,200,-1.15818,0.0196,200
2,2858,10,2.5,1.0,22,-1.192,0.03,200,-1.15854,0.01965,200
2,2859,10,2.5,1.0,22,-1.192,0.03,200,-1.1589,0.0197,200
2,2860,10,2.5,1.0,22,-1.192,0.028,200,-1.15926,0.01974,200
2,2861,10,2.5,1.0,22,-1.192,0.028,200,-1.15962,0.01978,200
2,2862,10,2.5,1.0,22,-1.192,0.028,200,-1.15998,0.01982,200
2,2863,10,2.5,1.0,22,-1.192,0.028,200,-1.16034,0.01986,200
2,2864,10,2.5,1.0,22,-1.2,0.03,200,-1.16074,0.01991,200
2,2865,10,2.5,1.0,22,-1.2,0.03,200,-1.16114,0.01996,200
2,2866,10,2.5,1.0,22,-1.2,0.03,200,-1.16154,0.02001,200
2,2867,10,2.5,1.0,22,-1.2,0.03,200,-1.16194,0.02006,200
2,2868,10,2.5,1.0,22,-1.2,0.03,200,-1.16234,0.02011,200
2,2869,10,2.5,1.0,22,-1.2,0.03,200,-1.16274,0.02016,200
2,2870,10,2.5,1.0,22,-1.2,0.03,200,-1.16316,0.0202,200
2,2871,10,2.5,1.0,22,-1.2,0.03,200,-1.1636,0.02025,200
2,2872,10,2.5,1.0,22,-1.2,0.03,200,-1.16404,0.0203,200
2,2873,10,2.5,1.0,22,-1.2,0.03,200,-1.16448,0.02035,200
2,2874,10,2.5,1.0,22,-1.2,0.03,200,-1.16494,0.02041,200
2,2875,10,2.5,1.0,22,-1.2,0.03,200,-1.1654,0.02047,200
2,2876,10,2.5,1.0,22,-1.2,0.028,200,-1.16586,0.02053,200
2,2877,10,2.5,1.0,22,-1.2,0.028,200,-1.16632,0.02059,200
2,2878,10,2.5,1.0,22,-1.2,0.028,200,-1.16678,0.02065,200
2,2879,10,2.5,1.0,22,-1.2,0.028,200,-1.16724,0.02071,200
2,2880,10,2.5,1.0,22,-1.192,0.026,200,-1.16762,0.02077,200
2,2881,10,2.5,1.0,22,-1.188,0.028,200,-1.16798,0.02084,200
2,2882,10,2.5,1.0,22,-1.188,0.028,200,-1.16834,0.02091,200
2,2883,10,2.5,1.0,22,-1.188,0.028,200,-1.1687,0.02098,200
2,2884,10,2.5,1.0,22,-1.188,0.028,200,-1.16906,0.02105,200
2,2885,10,2.5,1.0,22,-1.188,0.028,200,-1.16942,0.02112,200
2,2886,10,2.5,1.0,22,-1.188,0.028,200,-1.16978,0.0212,200
2,2887,10,2.5,1.0,22,-1.184,0.026,200,-1.17012,0.02127,200
2,2888,10,2.5,1.0,22,-1.184,0.026,200,-1.17046,0.02134,200
2,2889,10,2.5,1.0,22,-1.184,0.026,200,-1.17078,0.0214,200
2,2890,10,2.5,1.0,22,-1.184,0.028,200,-1.1711,0.02147,200
2,2891,10,2.5,1.0,22,-1.184,0.028,200,-1.17142,0.02154,200
2,2892,10,2.5,1.0,22,-1.188,0.026,200,-1.17174,0.02161,200
2,2893,10,2.5,1.0,22,-1.184,0.028,200,-1.17204,0.02169,200
2,2894,10,2.5,1.0,22,-1.18,0.026,200,-1.17232,0.02176,200
2,2895,10,2.5,1.0,22,-1.18,0.026,200,-1.1726,0.02183,200
2,2896,10,2.5,1.0,22,-1.18,0.024,200,-1.17288,0.02189,200
2,2897,10,2.5,1.0,22,-1.18,0.024,200,-1.17316,0.02195,200
2,2898,10,2.5,1.0,22,-1.18,0.024,200,-1.17344,0.02201,200
2,2899,10,2.5,1.0,22,-1.18,0.024,200,-1.17372,0.02207,200
2,2900,10,2.5,1.0,22,-1.18,0.024,200,-1.174,0.02213,200
2,2901,10,2.5,1.0,22,-1.18,0.024,200,-1.17426,0.02218,200
2,2902,10,2.5,1.0,22,-1.18,0.024,200,-1.17452,0.02223,200
2,2903,10,2.5,1.0,22,-1.18,0.024,200,-1.17478,0.02228,200
2,2904,10,2.5,1.0,22,-1.18,0.024,200,-1.17504,0.02234,200
2,2905,10,2.5,1.0,22,-1.18,0.022,200,-1.1753,0.02238,200
2,2906,10,2.5,1.0,22,-1.18,0.022,200,-1.17556,0.02243,200
2,2907,10,2.5,1.0,22,-1.18,0.022,200,-1.17582,0.02248,200
