run,step,side,T,J,seed,e_per_spin,m_per_spin,e_cum_avg,m_cum_avg,samples
6,185,10,6.5,1.0,66,-0.2,-0.042,-0.0953513513514,-0.0395891891892,185
6,186,10,6.5,1.0,66,-0.2,-0.042,-0.0959139784946,-0.0396021505376,186
6,187,10,6.5,1.0,66,-0.2,-0.04,-0.0964705882353,-0.0396042780749,187
6,188,10,6.5,1.0,66,-0.2,-0.04,-0.0970212765957,-0.0396063829787,188
6,189,10,6.5,1.0,66,-0.2,-0.038,-0.0975661375661,-0.0395978835979,189
6,190,10,6.5,1.0,66,-0.196,-0.04,-0.0980842105263,-0.0396,190
6,191,10,6.5,1.0,66,-0.192,-0.042,-0.0985759162304,-0.039612565445,191
6,192,10,6.5,1.0,66,-0.192,-0.04,-0.0990625,-0.0396145833333,192
6,193,10,6.5,1.0,66,-0.192,-0.04,-0.0995440414508,-0.0396165803109,193
6,194,10,6.5,1.0,66,-0.192,-0.038,-0.100020618557,-0.0396082474227,194
6,195,10,6.5,1.0,66,-0.192,-0.04,-0.100492307692,-0.0396102564103,195
6,196,10,6.5,1.0,66,-0.192,-0.038,-0.100959183673,-0.0396020408163,196
6,197,10,6.5,1.0,66,-0.192,-0.04,-0.101421319797,-0.0396040609137,197
6,198,10,6.5,1.0,66,-0.192,-0.038,-0.101878787879,-0.039595959596,198
6,199,10,6.5,1.0,66,-0.192,-0.038,-0.102331658291,-0.0395879396985,199
6,200,10,6.5,1.0,66,-0.196,-0.04,-0.1028,-0.03959,200
6,201,10,6.5,1.0,66,-0.2,-0.042,-0.10328358209,-0.0396019900498,201
6,202,10,6.5,1.0,66,-0.196,-0.04,-0.103742574257,-0.039603960396,202
6,203,10,6.5,1.0,66,-0.192,-0.038,-0.104177339901,-0.0395960591133,203
6,204,10,6.5,1.0,66,-0.192,-0.04,-0.104607843137,-0.0395980392157,204
6,205,10,6.5,1.0,66,-0.192,-0.042,-0.105034146341,-0.0396097560976,205
6,206,10,6.5,1.0,66,-0.188,-0.04,-0.105436893204,-0.0396116504854,206
6,207,10,6.5,1.0,66,-0.188,-0.038,-0.105835748792,-0.0396038647343,207
6,208,10,6.5,1.0,66,-0.18,-0.036,-0.106192307692,-0.0395865384615,208
6,209,10,6.5,1.0,66,-0.18,-0.034,-0.106545454545,-0.0395598086124,209
6,210,10,6.5,1.0,66,-0.18,-0.036,-0.106895238095,-0.0395428571429,210
6,211,10,6.5,1.0,66,-0.18,-0.038,-0.107241706161,-0.0395355450237,211
6,212,10,6.5,1.0,66,-0.172,-0.04,-0.107547169811,-0.0395377358491,212
6,213,10,6.5,1.0,66,-0.172,-0.04,-0.107849765258,-0.0395399061033,213
6,214,10,6.5,1.0,66,-0.172,-0.04,-0.10814953271,-0.0395420560748,214
6,215,10,6.5,1.0,66,-0.172,-0.042,-0.108446511628,-0.0395534883721,215
