run,step,side,T,J,seed,e_per_spin,m_per_spin,e_cum_avg,m_cum_avg,samples
4,1285,10,4.5,1.0,44,-0.78,-0.172,-0.547816342412,-0.129835019455,1285
4,1286,10,4.5,1.0,44,-0.78,-0.172,-0.54799688958,-0.129867807154,1286
4,1287,10,4.5,1.0,44,-0.768,-0.17,-0.548167832168,-0.129898989899,1287
4,1288,10,4.5,1.0,44,-0.768,-0.17,-0.548338509317,-0.129930124224,1288
4,1289,10,4.5,1.0,44,-0.76,-0.172,-0.548502715283,-0.129962761831,1289
4,1290,10,4.5,1.0,44,-0.772,-0.17,-0.548675968992,-0.12999379845,1290
4,1291,10,4.5,1.0,44,-0.768,-0.172,-0.548845855926,-0.130026336174,1291
4,1292,10,4.5,1.0,44,-0.768,-0.172,-0.549015479876,-0.130058823529,1292
4,1293,10,4.5,1.0,44,-0.772,-0.174,-0.549187935035,-0.130092807425,1293
4,1294,10,4.5,1.0,44,-0.776,-0.172,-0.549363214838,-0.130125193199,1294
4,1295,10,4.5,1.0,44,-0.772,-0.174,-0.549535135135,-0.130159073359,1295
4,1296,10,4.5,1.0,44,-0.772,-0.174,-0.549706790123,-0.130192901235,1296
4,1297,10,4.5,1.0,44,-0.764,-0.172,-0.549872012336,-0.130225134927,1297
4,1298,10,4.5,1.0,44,-0.768,-0.17,-0.550040061633,-0.13025577812,1298
4,1299,10,4.5,1.0,44,-0.768,-0.172,-0.550207852194,-0.13028791378,1299
4,1300,10,4.5,1.0,44,-0.772,-0.17,-0.550378461538,-0.130318461538,1300
4,1301,10,4.5,1.0,44,-0.772,-0.168,-0.550548808609,-0.130347425058,1301
4,1302,10,4.5,1.0,44,-0.768,-0.17,-0.550715821813,-0.130377880184,1302
4,1303,10,4.5,1.0,44,-0.764,-0.172,-0.550879508826,-0.130409823484,1303
4,1304,10,4.5,1.0,44,-0.756,-0.17,-0.551036809816,-0.130440184049,1304
4,1305,10,4.5,1.0,44,-0.76,-0.172,-0.551196934866,-0.130472030651,1305
4,1306,10,4.5,1.0,44,-0.76,-0.17,-0.551356814701,-0.13050229709,1306
4,1307,10,4.5,1.0,44,-0.756,-0.168,-0.551513389441,-0.130530986993,1307
4,1308,10,4.5,1.0,44,-0.756,-0.17,-0.551669724771,-0.13056116208,1308
4,1309,10,4.5,1.0,44,-0.756,-0.17,-0.551825821238,-0.130591291062,1309
4,1310,10,4.5,1.0,44,-0.756,-0.17,-0.551981679389,-0.130621374046,1310
4,1311,10,4.5,1.0,44,-0.76,-0.172,-0.552140350877,-0.13065293669,1311
4,1312,10,4.5,1.0,44,-0.76,-0.17,-0.552298780488,-0.130682926829,1312
4,1313,10,4.5,1.0,44,-0.76,-0.17,-0.552456968774,-0.130712871287,1313
4,1314,10,4.5,1.0,44,-0.76,-0.17,-0.552614916286,-0.130742770167,1314
4,1315,10,4.5,1.0,44,-0.76,-0.17,-0.552772623574,-0.130772623574,1315
4,1316,10,4.5,1.0,44,-0.76,-0.17,-0.552930091185,-0.130802431611,1316
4,1317,10,4.5,1.0,44,-0.756,-0.168,-0.55308428246,-0.130830675778,1317
4,1318,10,4.5,1.0,44,-0.756,-0.17,-0.553238239757,-0.130860394537,1318
4,1319,10,4.5,1.0,44,-0.756,-0.17,-0.553391963609,-0.130890068234,1319
4,1320,10,4.5,1.0,44,-0.756,-0.17,-0.553545454545,-0.13091969697,1320
4,1321,10,4.5,1.0,44,-0.756,-0.17,-0.553698713096,-0.130949280848,1321
4,1322,10,4.5,1.0,44,-0.756,-0.17,-0.553851739788,-0.13097881997,1322
4,1323,10,4.5,1.0,44,-0.76,-0.172,-0.554007558579,-0.131009826153,1323
4,1324,10,4.5,1.0,44,-0.764,-0.174,-0.554166163142,-0.131042296073,1324
4,1325,10,4.5,1.0,44,-0.764,-0.174,-0.554324528302,-0.131074716981,1325
4,1326,10,4.5,1.0,44,-0.764,-0.174,-0.5544826546,-0.131107088989,1326
4,1327,10,4.5,1.0,44,-0.768,-0.176,-0.554643556895,-0.131140919367,1327
4,1328,10,4.5,1.0,44,-0.764,-0.174,-0.554801204819,-0.131173192771,1328
4,1329,10,4.5,1.0,44,-0.764,-0.174,-0.5549586155,-0.131205417607,1329
4,1330,10,4.5,1.0,44,-0.76,-0.172,-0.555112781955,-0.131236090226,1330
4,1331,10,4.5,1.0,44,-0.76,-0.17,-0.555266716754,-0.131265214125,1331
4,1332,10,4.5,1.0,44,-0.76,-0.17,-0.55542042042,-0.131294294294,1332
4,1333,10,4.5,1.0,44,-0.76,-0.172,-0.555573893473,-0.131324831208,1333
4,1334,10,4.5,1.0,44,-0.76,-0.174,-0.555727136432,-0.131356821589,1334
4,1335,10,4.5,1.0,44,-0.76,-0.174,-0.555880149813,-0.131388764045,1335
4,1336,10,4.5,1.0,44,-0.76,-0.174,-0.556032934132,-0.131420658683,1336
4,1337,10,4.5,1.0,44,-0.76,-0.174,-0.556185489903,-0.13145250561,1337
4,1338,10,4.5,1.0,44,-0.76,-0.174,-0.556337817638,-0.131484304933,1338
4,1339,10,4.5,1.0,44,-0.756,-0.172,-0.556486930545,-0.131514563107,1339
4,1340,10,4.5,1.0,44,-0.76,-0.17,-0.55663880597,-0.131543283582,1340
4,1341,10,4.5,1.0,44,-0.76,-0.168,-0.556790454884,-0.131570469799,1341
4,1342,10,4.5,1.0,44,-0.756,-0.17,-0.556938897168,-0.131599105812,1342
4,1343,10,4.5,1.0,44,-0.756,-0.17,-0.557087118392,-0.131627699181,1343
4,1344,10,4.5,1.0,44,-0.756,-0.168,-0.557235119048,-0.131654761905,1344
4,1345,10,4.5,1.0,44,-0.756,-0.17,-0.557382899628,-0.131683271375,1345
4,1346,10,4.5,1.0,44,-0.756,-0.17,-0.557530460624,-0.131711738484,1346
4,1347,10,4.5,1.0,44,-0.76,-0.168,-0.557680772086,-0.131738678545,1347
4,1348,10,4.5,1.0,44,-0.764,-0.166,-0.557833827893,-0.131764094955,1348
4,1349,10,4.5,1.0,44,-0.764,-0.166,-0.557986656783,-0.131789473684,1349
4,1350,10,4.5,1.0,44,-0.764,-0.166,-0.558139259259,-0.131814814815,1350
4,1351,10,4.5,1.0,44,-0.76,-0.164,-0.558288675056,-0.131838638046,1351
4,1352,10,4.5,1.0,44,-0.76,-0.166,-0.558437869822,-0.131863905325,1352
4,1353,10,4.5,1.0,44,-0.76,-0.166,-0.55858684405,-0.131889135255,1353
4,1354,10,4.5,1.0,44,-0.752,-0.168,-0.558729689808,-0.131915805022,1354
4,1355,10,4.5,1.0,44,-0.748,-0.17,-0.558869372694,-0.131943911439,1355
4,1356,10,4.5,1.0,44,-0.748,-0.17,-0.559008849558,-0.131971976401,1356
4,1357,10,4.5,1.0,44,-0.748,-0.17,-0.559148120855,-0.132,1357
4,1358,10,4.5,1.0,44,-0.748,-0.168,-0.55928718704,-0.132026509573,1358
4,1359,10,4.5,1.0,44,-0.748,-0.168,-0.559426048565,-0.132052980132,1359
4,1360,10,4.5,1.0,44,-0.74,-0.166,-0.559558823529,-0.132077941176,1360
4,1361,10,4.5,1.0,44,-0.74,-0.166,-0.55969140338,-0.13210286554,1361
4,1362,10,4.5,1.0,44,-0.744,-0.168,-0.559826725404,-0.132129221733,1362
4,1363,10,4.5,1.0,44,-0.744,-0.168,-0.559961848863,-0.132155539252,1363
4,1364,10,4.5,1.0,44,-0.744,-0.166,-0.560096774194,-0.132180351906,1364
4,1365,10,4.5,1.0,44,-0.74,-0.164,-0.560228571429,-0.132203663004,1365
4,1366,10,4.5,1.0,44,-0.732,-0.166,-0.56035431918,-0.1322284041,1366
4,1367,10,4.5,1.0,44,-0.732,-0.164,-0.560479882955,-0.13225164594,1367
4,1368,10,4.5,1.0,44,-0.732,-0.164,-0.560605263158,-0.132274853801,1368
4,1369,10,4.5,1.0,44,-0.74,-0.162,-0.560736303871,-0.132296566837,1369
4,1370,10,4.5,1.0,44,-0.748,-0.16,-0.560872992701,-0.132316788321,1370
4,1371,10,4.5,1.0,44,-0.748,-0.16,-0.56100948213,-0.132336980306,1371
4,1372,10,4.5,1.0,44,-0.748,-0.16,-0.561145772595,-0.132357142857,1372
4,1373,10,4.5,1.0,44,-0.748,-0.16,-0.56128186453,-0.132377276038,1373
4,1374,10,4.5,1.0,44,-0.748,-0.16,-0.56141775837,-0.132397379913,1374
4,1375,10,4.5,1.0,44,-0.748,-0.16,-0.561553454545,-0.132417454545,1375
4,1376,10,4.5,1.0,44,-0.748,-0.16,-0.561688953488,-0.1324375,1376
4,1377,10,4.5,1.0,44,-0.748,-0.162,-0.561824255628,-0.132458968773,1377
4,1378,10,4.5,1.0,44,-0.756,-0.164,-0.561965166909,-0.132481857765,1378
4,1379,10,4.5,1.0,44,-0.756,-0.162,-0.562105873822,-0.132503263234,1379
4,1380,10,4.5,1.0,44,-0.76,-0.164,-0.562249275362,-0.132526086957,1380
4,1381,10,4.5,1.0,44,-0.764,-0.166,-0.562395365677,-0.132550325851,1381
4,1382,10,4.5,1.0,44,-0.768,-0.168,-0.562544138929,-0.132575976845,1382
4,1383,10,4.5,1.0,44,-0.768,-0.168,-0.562692697035,-0.132601590745,1383
4,1384,10,4.5,1.0,44,-0.772,-0.166,-0.562843930636,-0.132625722543,1384
4,1385,10,4.5,1.0,44,-0.776,-0.168,-0.562997833935,-0.132651263538,1385
4,1386,10,4.5,1.0,44,-0.776,-0.17,-0.563151515152,-0.132678210678,1386
4,1387,10,4.5,1.0,44,-0.768,-0.172,-0.563299206921,-0.132706560923,1387
4,1388,10,4.5,1.0,44,-0.768,-0.172,-0.563446685879,-0.132734870317,1388
4,1389,10,4.5,1.0,44,-0.768,-0.172,-0.563593952484,-0.132763138949,1389
4,1390,10,4.5,1.0,44,-0.768,-0.172,-0.563741007194,-0.132791366906,1390
4,1391,10,4.5,1.0,44,-0.764,-0.17,-0.563884974838,-0.132818116463,1391
4,1392,10,4.5,1.0,44,-0.764,-0.172,-0.564028735632,-0.132846264368,1392
4,1393,10,4.5,1.0,44,-0.768,-0.17,-0.564175161522,-0.132872936109,1393
4,1394,10,4.5,1.0,44,-0.768,-0.17,-0.564321377331,-0.132899569584,1394
4,1395,10,4.5,1.0,44,-0.768,-0.172,-0.564467383513,-0.132927598566,1395
4,1396,10,4.5,1.0,44,-0.768,-0.172,-0.564613180516,-0.132955587393,1396
4,1397,10,4.5,1.0,44,-0.768,-0.172,-0.56475876879,-0.132983536149,1397
4,1398,10,4.5,1.0,44,-0.768,-0.172,-0.564904148784,-0.133011444921,1398
4,1399,10,4.5,1.0,44,-0.768,-0.174,-0.565049320944,-0.133040743388,1399
4,1400,10,4.5,1.0,44,-0.768,-0.172,-0.565194285714,-0.133068571429,1400
4,1401,10,4.5,1.0,44,-0.764,-0.17,-0.565336188437,-0.133094932191,1401
4,1402,10,4.5,1.0,44,-0.768,-0.168,-0.565480741797,-0.133119828816,1402
4,1403,10,4.5,1.0,44,-0.768,-0.168,-0.565625089095,-0.13314468995,1403
4,1404,10,4.5,1.0,44,-0.772,-0.17,-0.565772079772,-0.133170940171,1404
4,1405,10,4.5,1.0,44,-0.768,-0.168,-0.565916014235,-0.133195729537,1405
4,1406,10,4.5,1.0,44,-0.764,-0.166,-0.566056899004,-0.133219061166,1406
4,1407,10,4.5,1.0,44,-0.764,-0.166,-0.566197583511,-0.13324235963,1407
4,1408,10,4.5,1.0,44,-0.764,-0.166,-0.566338068182,-0.133265625,1408
4,1409,10,4.5,1.0,44,-0.764,-0.166,-0.566478353442,-0.133288857346,1409
4,1410,10,4.5,1.0,44,-0.772,-0.164,-0.566624113475,-0.133310638298,1410
4,1411,10,4.5,1.0,44,-0.78,-0.162,-0.566775336641,-0.133330970943,1411
4,1412,10,4.5,1.0,44,-0.78,-0.162,-0.566926345609,-0.133351274788,1412
4,1413,10,4.5,1.0,44,-0.78,-0.162,-0.567077140835,-0.133371549894,1413
4,1414,10,4.5,1.0,44,-0.78,-0.162,-0.567227722772,-0.133391796322,1414
4,1415,10,4.5,1.0,44,-0.78,-0.162,-0.567378091873,-0.133412014134,1415
4,1416,10,4.5,1.0,44,-0.772,-0.16,-0.56752259887,-0.13343079096,1416
4,1417,10,4.5,1.0,44,-0.78,-0.158,-0.567672547636,-0.133448129852,1417
4,1418,10,4.5,1.0,44,-0.78,-0.158,-0.567822284908,-0.133465444288,1418
4,1419,10,4.5,1.0,44,-0.788,-0.156,-0.567977448908,-0.133481324877,1419
4,1420,10,4.5,1.0,44,-0.788,-0.156,-0.568132394366,-0.133497183099,1420
4,1421,10,4.5,1.0,44,-0.792,-0.158,-0.568289936664,-0.13351442646,1421
4,1422,10,4.5,1.0,44,-0.792,-0.158,-0.568447257384,-0.13353164557,1422
4,1423,10,4.5,1.0,44,-0.792,-0.158,-0.568604356992,-0.133548840478,1423
4,1424,10,4.5,1.0,44,-0.796,-0.156,-0.568764044944,-0.133564606742,1424
4,1425,10,4.5,1.0,44,-0.796,-0.156,-0.568923508772,-0.133580350877,1425
4,1426,10,4.5,1.0,44,-0.796,-0.156,-0.569082748948,-0.133596072931,1426
4,1427,10,4.5,1.0,44,-0.792,-0.154,-0.569238962859,-0.133610371409,1427
4,1428,10,4.5,1.0,44,-0.804,-0.156,-0.569403361345,-0.13362605042,1428
4,1429,10,4.5,1.0,44,-0.804,-0.158,-0.569567529741,-0.133643107068,1429
4,1430,10,4.5,1.0,44,-0.812,-0.16,-0.569737062937,-0.133661538462,1430
4,1431,10,4.5,1.0,44,-0.816,-0.158,-0.569909154437,-0.133678546471,1431
4,1432,10,4.5,1.0,44,-0.816,-0.158,-0.570081005587,-0.133695530726,1432
4,1433,10,4.5,1.0,44,-0.816,-0.158,-0.570252616888,-0.133712491277,1433
4,1434,10,4.5,1.0,44,-0.812,-0.156,-0.570421199442,-0.133728033473,1434
4,1435,10,4.5,1.0,44,-0.812,-0.156,-0.570589547038,-0.133743554007,1435
4,1436,10,4.5,1.0,44,-0.812,-0.156,-0.570757660167,-0.133759052925,1436
4,1437,10,4.5,1.0,44,-0.812,-0.156,-0.570925539318,-0.133774530271,1437
4,1438,10,4.5,1.0,44,-0.812,-0.156,-0.571093184979,-0.133789986092,1438
4,1439,10,4.5,1.0,44,-0.812,-0.154,-0.571260597637,-0.133804030577,1439
4,1440,10,4.5,1.0,44,-0.812,-0.154,-0.571427777778,-0.133818055556,1440
4,1441,10,4.5,1.0,44,-0.812,-0.154,-0.571594725885,-0.133832061069,1441
4,1442,10,4.5,1.0,44,-0.812,-0.154,-0.571761442441,-0.133846047157,1442
4,1443,10,4.5,1.0,44,-0.812,-0.152,-0.571927927928,-0.133858627859,1443
4,1444,10,4.5,1.0,44,-0.804,-0.15,-0.572088642659,-0.133869806094,1444
4,1445,10,4.5,1.0,44,-0.804,-0.148,-0.572249134948,-0.133879584775,1445
4,1446,10,4.5,1.0,44,-0.812,-0.15,-0.572414937759,-0.133890733057,1446
4,1447,10,4.5,1.0,44,-0.812,-0.15,-0.572580511403,-0.13390186593,1447
4,1448,10,4.5,1.0,44,-0.812,-0.148,-0.572745856354,-0.13391160221,1448
4,1449,10,4.5,1.0,44,-0.812,-0.148,-0.572910973085,-0.133921325052,1449
4,1450,10,4.5,1.0,44,-0.808,-0.146,-0.573073103448,-0.133929655172,1450
4,1451,10,4.5,1.0,44,-0.808,-0.146,-0.573235010338,-0.133937973811,1451
4,1452,10,4.5,1.0,44,-0.808,-0.146,-0.573396694215,-0.133946280992,1452
4,1453,10,4.5,1.0,44,-0.82,-0.148,-0.573566414315,-0.1339559532,1453
4,1454,10,4.5,1.0,44,-0.82,-0.148,-0.573735900963,-0.133965612105,1454
4,1455,10,4.5,1.0,44,-0.808,-0.15,-0.573896907216,-0.133976632302,1455
4,1456,10,4.5,1.0,44,-0.804,-0.152,-0.574054945055,-0.133989010989,1456
4,1457,10,4.5,1.0,44,-0.8,-0.154,-0.57421002059,-0.134002745367,1457
4,1458,10,4.5,1.0,44,-0.8,-0.154,-0.574364883402,-0.134016460905,1458
4,1459,10,4.5,1.0,44,-0.792,-0.152,-0.57451405072,-0.13402878684,1459
4,1460,10,4.5,1.0,44,-0.792,-0.154,-0.574663013699,-0.134042465753,1460
4,1461,10,4.5,1.0,44,-0.792,-0.156,-0.574811772758,-0.134057494867,1461
4,1462,10,4.5,1.0,44,-0.792,-0.156,-0.574960328317,-0.13407250342,1462
4,1463,10,4.5,1.0,44,-0.784,-0.154,-0.575103212577,-0.134086124402,1463
4,1464,10,4.5,1.0,44,-0.784,-0.154,-0.575245901639,-0.134099726776,1464
4,1465,10,4.5,1.0,44,-0.78,-0.152,-0.575385665529,-0.134111945392,1465
4,1466,10,4.5,1.0,44,-0.772,-0.15,-0.575519781719,-0.134122783083,1466
4,1467,10,4.5,1.0,44,-0.768,-0.148,-0.575650988412,-0.134132242672,1467
4,1468,10,4.5,1.0,44,-0.768,-0.148,-0.575782016349,-0.134141689373,1468
4,1469,10,4.5,1.0,44,-0.764,-0.146,-0.575910142954,-0.134149761743,1469
4,1470,10,4.5,1.0,44,-0.768,-0.148,-0.576040816327,-0.134159183673,1470
4,1471,10,4.5,1.0,44,-0.768,-0.148,-0.576171312033,-0.134168592794,1471
4,1472,10,4.5,1.0,44,-0.768,-0.146,-0.576301630435,-0.134176630435,1472
4,1473,10,4.5,1.0,44,-0.768,-0.146,-0.576431771894,-0.134184657162,1473
4,1474,10,4.5,1.0,44,-0.768,-0.146,-0.576561736771,-0.134192672999,1474
4,1475,10,4.5,1.0,44,-0.768,-0.146,-0.576691525424,-0.134200677966,1475
4,1476,10,4.5,1.0,44,-0.764,-0.144,-0.576818428184,-0.134207317073,1476
4,1477,10,4.5,1.0,44,-0.764,-0.146,-0.576945159106,-0.134215301286,1477
4,1478,10,4.5,1.0,44,-0.768,-0.148,-0.577074424899,-0.134224627876,1478
4,1479,10,4.5,1.0,44,-0.768,-0.148,-0.577203515889,-0.134233941853,1479
4,1480,10,4.5,1.0,44,-0.768,-0.148,-0.577332432432,-0.134243243243,1480
4,1481,10,4.5,1.0,44,-0.768,-0.148,-0.577461174882,-0.134252532073,1481
4,1482,10,4.5,1.0,44,-0.776,-0.15,-0.5775951417,-0.134263157895,1482
4,1483,10,4.5,1.0,44,-0.772,-0.152,-0.577726230614,-0.134275118004,1483
4,1484,10,4.5,1.0,44,-0.78,-0.154,-0.577862533693,-0.134288409704,1484
4,1485,10,4.5,1.0,44,-0.776,-0.152,-0.577995959596,-0.1343003367,1485
4,1486,10,4.5,1.0,44,-0.776,-0.152,-0.578129205922,-0.134312247645,1486
4,1487,10,4.5,1.0,44,-0.776,-0.15,-0.578262273033,-0.134322797579,1487
4,1488,10,4.5,1.0,44,-0.776,-0.15,-0.57839516129,-0.134333333333,1488
4,1489,10,4.5,1.0,44,-0.776,-0.15,-0.578527871054,-0.134343854936,1489
4,1490,10,4.5,1.0,44,-0.776,-0.15,-0.578660402685,-0.134354362416,1490
4,1491,10,4.5,1.0,44,-0.776,-0.15,-0.578792756539,-0.134364855801,1491
4,1492,10,4.5,1.0,44,-0.776,-0.15,-0.578924932976,-0.134375335121,1492
4,1493,10,4.5,1.0,44,-0.776,-0.15,-0.579056932351,-0.134385800402,1493
4,1494,10,4.5,1.0,44,-0.776,-0.148,-0.57918875502,-0.134394912985,1494
4,1495,10,4.5,1.0,44,-0.776,-0.15,-0.579320401338,-0.134405351171,1495
4,1496,10,4.5,1.0,44,-0.768,-0.152,-0.579446524064,-0.134417112299,1496
4,1497,10,4.5,1.0,44,-0.768,-0.154,-0.57957247829,-0.134430193721,1497
4,1498,10,4.5,1.0,44,-0.772,-0.156,-0.579700934579,-0.13444459279,1498
4,1499,10,4.5,1.0,44,-0.776,-0.158,-0.579831887925,-0.134460306871,1499
4,1500,10,4.5,1.0,44,-0.776,-0.158,-0.579962666667,-0.134476,1500
4,1501,10,4.5,1.0,44,-0.776,-0.158,-0.580093271153,-0.134491672219,1501
4,1502,10,4.5,1.0,44,-0.768,-0.156,-0.580218375499,-0.134505992011,1502
4,1503,10,4.5,1.0,44,-0.772,-0.158,-0.580345974717,-0.13452162342,1503
4,1504,10,4.5,1.0,44,-0.772,-0.158,-0.580473404255,-0.134537234043,1504
4,1505,10,4.5,1.0,44,-0.772,-0.16,-0.580600664452,-0.134554152824,1505
4,1506,10,4.5,1.0,44,-0.772,-0.16,-0.580727755644,-0.134571049137,1506
4,1507,10,4.5,1.0,44,-0.764,-0.158,-0.580849369608,-0.134586595886,1507
4,1508,10,4.5,1.0,44,-0.764,-0.158,-0.580970822281,-0.134602122016,1508
4,1509,10,4.5,1.0,44,-0.768,-0.16,-0.581094764745,-0.134618952949,1509
4,1510,10,4.5,1.0,44,-0.768,-0.16,-0.581218543046,-0.134635761589,1510
4,1511,10,4.5,1.0,44,-0.768,-0.16,-0.581342157512,-0.134652547981,1511
4,1512,10,4.5,1.0,44,-0.776,-0.158,-0.581470899471,-0.134667989418,1512
4,1513,10,4.5,1.0,44,-0.78,-0.16,-0.581602115003,-0.13468473232,1513
4,1514,10,4.5,1.0,44,-0.788,-0.158,-0.581738441215,-0.1347001321,1514
4,1515,10,4.5,1.0,44,-0.784,-0.16,-0.581871947195,-0.134716831683,1515
4,1516,10,4.5,1.0,44,-0.784,-0.16,-0.582005277045,-0.134733509235,1516
4,1517,10,4.5,1.0,44,-0.792,-0.162,-0.58214370468,-0.134751483191,1517
4,1518,10,4.5,1.0,44,-0.792,-0.162,-0.582281949934,-0.134769433465,1518
4,1519,10,4.5,1.0,44,-0.792,-0.164,-0.582420013167,-0.134788676761,1519
4,1520,10,4.5,1.0,44,-0.792,-0.164,-0.582557894737,-0.134807894737,1520
4,1521,10,4.5,1.0,44,-0.792,-0.164,-0.582695595003,-0.134827087442,1521
4,1522,10,4.5,1.0,44,-0.792,-0.166,-0.582833114323,-0.134847568988,1522
4,1523,10,4.5,1.0,44,-0.792,-0.166,-0.582970453053,-0.134868023638,1523
4,1524,10,4.5,1.0,44,-0.792,-0.166,-0.583107611549,-0.134888451444,1524
4,1525,10,4.5,1.0,44,-0.792,-0.166,-0.583244590164,-0.134908852459,1525
4,1526,10,4.5,1.0,44,-0.784,-0.164,-0.583376146789,-0.134927916121,1526
4,1527,10,4.5,1.0,44,-0.784,-0.162,-0.583507531107,-0.134945645056,1527
4,1528,10,4.5,1.0,44,-0.784,-0.16,-0.583638743456,-0.134962041885,1528
4,1529,10,4.5,1.0,44,-0.784,-0.162,-0.583769784173,-0.134979725311,1529
4,1530,10,4.5,1.0,44,-0.784,-0.16,-0.583900653595,-0.134996078431,1530
4,1531,10,4.5,1.0,44,-0.784,-0.16,-0.584031352057,-0.135012410189,1531
4,1532,10,4.5,1.0,44,-0.784,-0.16,-0.584161879896,-0.135028720627,1532
4,1533,10,4.5,1.0,44,-0.784,-0.16,-0.584292237443,-0.135045009785,1533
4,1534,10,4.5,1.0,44,-0.784,-0.158,-0.584422425033,-0.135059973924,1534
4,1535,10,4.5,1.0,44,-0.784,-0.156,-0.584552442997,-0.135073615635,1535
4,1536,10,4.5,1.0,44,-0.784,-0.156,-0.584682291667,-0.135087239583,1536
4,1537,10,4.5,1.0,44,-0.784,-0.156,-0.584811971373,-0.135100845804,1537
4,1538,10,4.5,1.0,44,-0.792,-0.158,-0.584946684005,-0.13511573472,1538
4,1539,10,4.5,1.0,44,-0.784,-0.16,-0.585076023392,-0.135131903834,1539
4,1540,10,4.5,1.0,44,-0.792,-0.162,-0.58521038961,-0.135149350649,1540
4,1541,10,4.5,1.0,44,-0.792,-0.162,-0.585344581441,-0.135166774822,1541
4,1542,10,4.5,1.0,44,-0.792,-0.162,-0.585478599222,-0.135184176394,1542
4,1543,10,4.5,1.0,44,-0.792,-0.164,-0.585612443292,-0.135202851588,1543
4,1544,10,4.5,1.0,44,-0.792,-0.164,-0.58574611399,-0.135221502591,1544
4,1545,10,4.5,1.0,44,-0.792,-0.164,-0.58587961165,-0.13524012945,1545
4,1546,10,4.5,1.0,44,-0.792,-0.164,-0.586012936611,-0.135258732212,1546
4,1547,10,4.5,1.0,44,-0.792,-0.166,-0.586146089205,-0.135278603749,1547
4,1548,10,4.5,1.0,44,-0.792,-0.166,-0.586279069767,-0.135298449612,1548
4,1549,10,4.5,1.0,44,-0.792,-0.166,-0.586411878631,-0.135318269852,1549
4,1550,10,4.5,1.0,44,-0.788,-0.164,-0.586541935484,-0.135336774194,1550
4,1551,10,4.5,1.0,44,-0.788,-0.164,-0.586671824629,-0.135355254674,1551
4,1552,10,4.5,1.0,44,-0.788,-0.164,-0.586801546392,-0.13537371134,1552
4,1553,10,4.5,1.0,44,-0.788,-0.164,-0.586931101095,-0.135392144237,1553
4,1554,10,4.5,1.0,44,-0.788,-0.162,-0.58706048906,-0.135409266409,1554
4,1555,10,4.5,1.0,44,-0.788,-0.164,-0.587189710611,-0.135427652733,1555
4,1556,10,4.5,1.0,44,-0.784,-0.166,-0.587316195373,-0.135447300771,1556
4,1557,10,4.5,1.0,44,-0.784,-0.164,-0.587442517662,-0.135465639049,1557
4,1558,10,4.5,1.0,44,-0.784,-0.164,-0.587568677792,-0.135483953787,1558
4,1559,10,4.5,1.0,44,-0.78,-0.166,-0.587692110327,-0.135503527903,1559
4,1560,10,4.5,1.0,44,-0.78,-0.168,-0.587815384615,-0.135524358974,1560
4,1561,10,4.5,1.0,44,-0.772,-0.17,-0.587933376041,-0.135546444587,1561
4,1562,10,4.5,1.0,44,-0.776,-0.172,-0.588053777209,-0.13556978233,1562
4,1563,10,4.5,1.0,44,-0.776,-0.17,-0.588174024312,-0.135591810621,1563
4,1564,10,4.5,1.0,44,-0.776,-0.17,-0.588294117647,-0.135613810742,1564
4,1565,10,4.5,1.0,44,-0.776,-0.17,-0.588414057508,-0.135635782748,1565
4,1566,10,4.5,1.0,44,-0.776,-0.17,-0.588533844189,-0.135657726692,1566
4,1567,10,4.5,1.0,44,-0.776,-0.17,-0.588653477983,-0.135679642629,1567
4,1568,10,4.5,1.0,44,-0.772,-0.172,-0.588770408163,-0.135702806122,1568
4,1569,10,4.5,1.0,44,-0.776,-0.174,-0.588889738687,-0.135727214786,1569
4,1570,10,4.5,1.0,44,-0.776,-0.172,-0.589008917197,-0.135750318471,1570
4,1571,10,4.5,1.0,44,-0.78,-0.17,-0.589130490134,-0.135772119669,1571
4,1572,10,4.5,1.0,44,-0.78,-0.17,-0.589251908397,-0.13579389313,1572
4,1573,10,4.5,1.0,44,-0.78,-0.17,-0.589373172282,-0.135815638907,1573
4,1574,10,4.5,1.0,44,-0.78,-0.17,-0.589494282084,-0.135837357052,1574
4,1575,10,4.5,1.0,44,-0.78,-0.17,-0.589615238095,-0.135859047619,1575
4,1576,10,4.5,1.0,44,-0.776,-0.168,-0.589733502538,-0.135879441624,1576
4,1577,10,4.5,1.0,44,-0.776,-0.168,-0.589851616994,-0.135899809765,1577
4,1578,10,4.5,1.0,44,-0.784,-0.17,-0.589974651458,-0.135921419518,1578
4,1579,10,4.5,1.0,44,-0.78,-0.172,-0.590094996833,-0.135944268524,1579
4,1580,10,4.5,1.0,44,-0.78,-0.172,-0.590215189873,-0.135967088608,1580
4,1581,10,4.5,1.0,44,-0.78,-0.174,-0.590335230867,-0.135991144845,1581
4,1582,10,4.5,1.0,44,-0.78,-0.174,-0.590455120101,-0.13601517067,1582
4,1583,10,4.5,1.0,44,-0.78,-0.176,-0.590574857865,-0.136040429564,1583
4,1584,10,4.5,1.0,44,-0.784,-0.174,-0.590696969697,-0.136064393939,1584
4,1585,10,4.5,1.0,44,-0.784,-0.174,-0.590818927445,-0.136088328076,1585
4,1586,10,4.5,1.0,44,-0.784,-0.174,-0.5909407314,-0.13611223203,1586
4,1587,10,4.5,1.0,44,-0.78,-0.172,-0.591059861374,-0.136134845621,1587
